prefix	c0	content	size	face	marker	line	page	x0	y0	x1	y1	caption	mask	spacing	chunk	group	type	section	subsection	subsubsection	title	section_tag	image_url
	Item 4) up and install pin on post (Figure 8, Item 3).	Item 4) up and install pin on post (Figure 8, Item 3).	10.0	0	-1	4104	238	10.00000199461295	12.69926591352983	47.05526813182956	14.109856191307609	0	0	0.0	2054	715	3	3	23	0		30	
	<img0220>	<img0220>	-1.0	-1	-1	4105	238	5.882352941176471	15.81439201277916	88.23529411764706	42.93560451931424	0	1	1.7	2054	715	3	3	23	0		30	
	Figure 8.	Figure 8. Leveling Support Jack.	10.0	0	-1	4106	238	34.29902020622702	44.7597542194405	59.81508142807905	46.17034449721828	1	0	1.8	2054	715	3	3	23	0		30	data/dod/rib_TM/images/img0220.jpg
10.	Remove wheel chocks.	Remove wheel chocks.	10.0	0	2	4107	238	5.882352941176471	48.484501694187976	26.798741957720587	49.895091971965755	0	0	2.3	2055	715	3	3	23	0		30	
	Preparation for Transport	Preparation for Transport	10.0	1	-1	4108	238	5.882352941176471	51.45167341135969	25.674849865483303	52.86226368913747	0	0	1.6	2056	716	0	3	23	0		30	
1.	Ensure two bow (Figure 9) and two stern (Figure 9) ratchet tie downs, are secured boat to trailer.	Ensure two bow (Figure 9) and two stern (Figure 9) ratchet tie downs, are secured boat to trailer.	10.0	0	2	4109	238	5.882352941176471	54.41884512853141	79.74806143567453	55.82943540630919	0	0	1.6	2057	717	3	3	23	0		30	
	<img0221>	<img0221>	-1.0	-1	-1	4110	238	5.882352941176471	57.53397700762508	88.23529411764706	81.68549200501106	0	1	1.7	2057	717	3	3	23	0		30	
	Figure 9.	Figure 9. Boat Secured to Trailer.	10.0	0	-1	4111	238	33.93790799807879	83.50962629221907	60.17945233513327	84.92021656999685	1	0	1.8	2057	717	3	3	23	0		30	data/dod/rib_TM/images/img0221.jpg
2.	Ensure engine lock levers (Figure 10, Item 1) are engaged and engines are trimmed to trailering position	Ensure engine lock levers (Figure 10, Item 1) are engaged and engines are trimmed to trailering position	10.0	0	2	4112	238	5.882352941176471	87.23437376696654	85.38093317567913	88.64496404474433	0	0	2.3	2058	717	3	3	23	0		30	
	(WP 0010).	(WP 0010).	10.0	0	-1	4113	238	10.000000124663309	88.68639396898675	18.26279584099265	90.09698424676452	0	0	0.0	2058	717	3	3	23	0		30	
	TM 5-1940-328-10	TM 5-1940-328-10 0026	10.0	1	-1	4114	238	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-85.6	2058	717	3	3	23	0		30	
	0026-6	0026-6	10.0	1	-1	4115	238	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2058	717	3	3	23	0		30	
	Preparation for Transport - Continued	Preparation for Transport - Continued	10.0	1	-1	4116	239	5.881705882352941	9.037657458372792	35.20497210493898	10.448247736150568	0	0	-86.3	2058	717	3	3	23	0		30	
	<img0222>	<img0222>	-1.0	-1	-1	4117	239	5.881705882352941	12.152773924548217	88.23464705882354	29.849744083905463	0	1	1.7	2058	717	3	3	23	0		30	
	Figure 10.	Figure 10. Engine Lock Lever.	10.0	0	-1	4118	239	35.569614778007555	31.673893784031726	58.543187752119074	33.084484061809505	1	0	1.8	2058	717	3	3	23	0		30	data/dod/rib_TM/images/img0222.jpg
	WARNING	WARNING	12.0	1	-1	4119	239	42.265041768790844	36.000338467684664	51.84902734055862	37.69304680101799	0	0	2.9	2058	717	3	3	23	0		30	
	Ensure antenna and masts are lowered prior to transporting boat.	Ensure antenna and masts are lowered prior to transporting boat. Do not allow the antenna	10.0	0	-1	4120	239	14.117328113830167	38.36581297595092	79.87408725873162	39.776403253728695	0	0	0.7	2058	717	3	3	23	0		30	
	or masts to contact overhead power lines.	or masts to contact overhead power lines. Failure to comply may result in injury or death to	10.0	0	-1	4121	239	14.117328113830167	39.81783317797112	79.59304629416872	41.228423455748896	0	0	0.0	2058	717	3	3	23	0		30	
	personnel or damage to equipment..	personnel or damage to equipment..	10.0	0	-1	4122	239	14.117328113830167	41.269853379991325	40.365412288092315	42.680443657769096	0	0	0.0	2058	717	3	3	23	0		30	
3.	Ensure VHF antenna (Figure 11, Item 1), dive mast (Figure 11, Item 2), and radome mast (Figure 11, Item	Ensure VHF antenna (Figure 11, Item 1), dive mast (Figure 11, Item 2), and radome mast (Figure 11, Item	10.0	0	2	4123	239	5.882033746856489	43.47944933958728	86.55686840341606	44.89003961736506	0	0	0.8	2059	717	3	3	23	0		30	
3)	are lowered and secured.	are lowered and secured.	10.0	0	2	4124	239	9.999681553659874	44.931469541607484	30.342539562748925	46.34205981938526	0	0	0.0	2060	717	3	3	23	0		30	
	<img0223>	<img0223>	-1.0	-1	-1	4125	239	5.881705882352941	48.046605273930716	88.23464705882354	84.41024163756708	0	1	1.7	2061	718	0	3	23	0		30	
	Figure 11.	Figure 11. Antenna and Mast.	10.0	0	-1	4126	239	35.70686908158446	86.2343759247751	58.40919962724673	87.64496620255288	1	0	1.8	2062	718	0	3	23	0		30	data/dod/rib_TM/images/img0223.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0026	10.0	1	-1	4127	239	40.291511878319035	4.492202912918245	88.23260258055045	5.902793190696023	0	1	-83.2	2063	718	0	3	23	0		30	
	0026-7	0026-7	10.0	1	-1	4128	239	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2064	718	0	3	23	0		30	
	Detaching Trailer	Detaching Trailer	10.0	1	-1	4129	240	5.882352941176471	9.037657458372792	19.230653102101844	10.448247736150568	0	0	-86.3	2065	718	0	3	23	0		30	
1.	Remove wheel chocks from tool box and place under trailer tires.	Remove wheel chocks from tool box and place under trailer tires.	10.0	0	2	4130	240	5.882352941176471	12.004829175544508	56.94905200035743	13.415419453322286	0	0	1.6	2066	719	3	3	23	0		30	
2.			10.0	0	2	4131	240	5.882352941176471	14.214425135140468	7.2448238048678135	15.625015412918247	0	0	0.8	2067	719	3	3	23	0		30	
	Remove pin (Figure 12, Item 1) from leveling support jack (Figure 12, Item 2) and lower skid plate (Figure	Remove pin (Figure 12, Item 1) from leveling support jack (Figure 12, Item 2) and lower skid plate (Figure	10.0	0	-1	4132	240	10.000000124663309	14.214417428681346	86.01168962865094	15.625015412918247	0	0	-1.4	2067	719	3	3	23	0		30	
	12, Item 4) until desired pin setting and reinstall pin on post (Figure 12, Item 3).	12, Item 4) until desired pin setting and reinstall pin on post (Figure 12, Item 3).	10.0	0	-1	4133	240	9.999997008080577	15.666437630701548	67.0372906853171	17.077027908479327	0	0	0.0	2067	719	3	3	23	0		30	
3.	Using leveling support jack, rotate handle counter clockwise and lower support jack to ground.	Using leveling support jack, rotate handle counter clockwise and lower support jack to ground.	10.0	0	2	4134	240	5.882347954644097	17.876033590297506	77.83956590041616	19.286623868075285	0	0	0.8	2068	719	3	3	23	0		30	
	<img0224>	<img0224>	-1.0	-1	-1	4135	240	5.882352941176471	20.991159689546837	88.23529411764706	48.112372196081914	0	1	1.7	2068	719	3	3	23	0		30	
	Figure 12.	Figure 12. Leveling Support Jack.	10.0	0	-1	4136	240	34.29902020622702	49.93652189620818	59.81508142807905	51.347112173985956	1	0	1.8	2068	719	3	3	23	0		30	data/dod/rib_TM/images/img0224.jpg
4.	Remove trailer 12/24V electrical cables (Figure 13, Item 1) from prime mover.	Remove trailer 12/24V electrical cables (Figure 13, Item 1) from prime mover.	10.0	0	2	4137	240	5.882352941176471	53.66126937095565	65.93760571448631	55.07185964873343	0	0	2.3	2069	719	3	3	23	0		30	
	<img0225>	<img0225>	-1.0	-1	-1	4138	240	5.882352941176471	56.77640510327888	88.23529411764706	83.89761568319919	0	1	1.7	2069	719	3	3	23	0		30	
	Figure 13.	Figure 13. Electrical Cables.	10.0	0	-1	4139	240	36.25326717601103	85.7217499704072	57.86083445829504	87.13234024818497	1	0	1.8	2069	719	3	3	23	0		30	data/dod/rib_TM/images/img0225.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0026	10.0	1	-1	4140	240	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-82.6	2069	719	3	3	23	0		30	
	0026-8	0026-8	10.0	1	-1	4141	240	44.51470468558517	93.94927361998896	49.603186713324654	95.35986389776673	0	1	88.0	2069	719	3	3	23	0		30	
	Detaching Trailer - Continued	Detaching Trailer - Continued	10.0	1	-1	4142	241	5.881705882352941	9.037657458372792	28.760527261571944	10.448247736150568	0	0	-86.3	2069	719	3	3	23	0		30	
5.	Remove trailer emergency brake chain (Figure 14, Item 1) from prime mover.	Remove trailer emergency brake chain (Figure 14, Item 1) from prime mover.	10.0	0	2	4143	241	5.881705882352941	12.004829175544508	65.66407565806271	13.415419453322286	0	0	1.6	2070	719	3	3	23	0		30	
	<img0226>	<img0226>	-1.0	-1	-1	4144	241	5.881705882352941	15.119949494949497	88.23464705882354	33.84722314699732	0	1	1.7	2070	719	3	3	23	0		30	
	Figure 14.	Figure 14. Trailer Emergency Brake Chain.	10.0	0	-1	4145	241	30.94052951149535	35.671372847123585	63.172270525365086	37.08196312490136	1	0	1.8	2070	719	3	3	23	0		30	data/dod/rib_TM/images/img0226.jpg
6.	Remove safety cables (Figure 15, Item 1) from prime mover.	Remove safety cables (Figure 15, Item 1) from prime mover.	10.0	0	2	4146	241	5.881705882352941	39.39612032187106	53.67715493355545	40.80671059964884	0	0	2.3	2071	719	3	3	23	0		30	
	<img0227>	<img0227>	-1.0	-1	-1	4147	241	5.881705882352941	42.51125605419429	88.23464705882354	69.63246663411459	0	1	1.7	2071	719	3	3	23	0		30	
	Figure 15.	Figure 15. Safety Cables.	10.0	0	-1	4148	241	37.25098872325623	71.4566009213226	56.86345437602124	72.86719119910039	1	0	1.8	2071	719	3	3	23	0		30	data/dod/rib_TM/images/img0227.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0026	10.0	1	-1	4149	241	40.291511878319035	4.492210619377368	88.23260258055045	5.902800897155146	0	1	-68.4	2071	719	3	3	23	0		30	
	0026-9	0026-9	10.0	1	-1	4150	241	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2071	719	3	3	23	0		30	
	Detaching Trailer - Continued	Detaching Trailer - Continued	10.0	1	-1	4151	242	5.882352941176471	9.037657458372792	28.761174320395476	10.448247736150568	0	0	-86.3	2071	719	3	3	23	0		30	
7.	Unlock and lift pintle hook on prime mover (Figure 16, Item 1).	Unlock and lift pintle hook on prime mover (Figure 16, Item 1).	10.0	0	2	4152	242	5.882352941176471	12.004829175544508	54.77258520188675	13.415419453322286	0	0	1.6	2072	719	3	3	23	0		30	
	<img0228>	<img0228>	-1.0	-1	-1	4153	242	5.882352941176471	15.119949494949497	88.23529411764706	36.42297995210898	0	1	1.7	2072	719	3	3	23	0		30	
	Figure 16.	Figure 16. Pintle Hook.	10.0	0	-1	4154	242	38.16012962191713	38.247129652235245	55.95560510174122	39.65771993001302	1	0	1.8	2072	719	3	3	23	0		30	data/dod/rib_TM/images/img0228.jpg
8.	Rotate leveling support jack (Figure 17) handle clockwise and raise trailer pintle ring (Figure 17) to clear	Rotate leveling support jack (Figure 17) handle clockwise and raise trailer pintle ring (Figure 17) to clear	10.0	0	2	4155	242	5.882352941176471	41.97187712698272	84.836583355673	43.3824674047605	0	0	2.3	2073	719	3	3	23	0		30	
	prime mover.	prime mover.	10.0	0	-1	4156	242	10.000000124663309	43.42389732900292	19.532405628877527	44.8344876067807	0	0	0.0	2073	719	3	3	23	0		30	
	<img0229>	<img0229>	-1.0	-1	-1	4157	242	5.882352941176471	46.539036914555716	88.23529411764706	75.56933778705019	0	1	1.7	2073	719	3	3	23	0		30	
	Figure 17.	Figure 17. Support Jack and Pintle Ring.	10.0	0	-1	4158	242	31.802288379544528	77.39347207425821	62.313443850847634	78.80406235203598	1	0	1.8	2073	719	3	3	23	0		30	data/dod/rib_TM/images/img0229.jpg
9.	Guide prime mover away from trailer.	Guide prime mover away from trailer.	10.0	0	2	4159	242	5.882352941176471	81.11821954900569	36.87554153741575	82.52880982678346	0	0	2.3	2074	719	3	3	23	0		30	
	END OF WORK PACKAGE	END OF WORK PACKAGE	10.0	1	-1	4160	242	5.882352941176471	84.84296702375316	26.307177076152726	86.25355730153095	0	0	2.3	2075	720	0	3	23	0		30	
	TM 5-1940-328-10	TM 5-1940-328-10 0026	10.0	1	-1	4161	242	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-81.8	2076	720	0	3	23	0		30	
	0026-10	0026-10	10.0	1	-1	4162	242	41.69934590657552	93.94927361998896	47.69469117806628	95.35986389776673	0	0	88.0	2077	720	0	3	23	0		30	
	OPERATOR INSTRUCTIONS	OPERATOR INSTRUCTIONS	10.0	1	-1	4163	243	36.07451614040799	9.037657458372792	58.043457423789825	10.448247736150568	0	0	-86.3	2078	721	1	3	23	0		30	
	OPERATING UNDER USUAL CONDITIONS TOWING ANOTHER VESSEL	OPERATING UNDER USUAL CONDITIONS TOWING ANOTHER VESSEL	10.0	1	-1	4164	243	19.370265979243257	10.489677660392994	74.74746324486827	11.90026793817077	0	0	0.0	2078	721	1	3	24	0	OPERATING UNDER USUAL CONDITIONS TOWING ANOTHER VESSEL	31	
	INITIAL SETUP:	INITIAL SETUP:	10.0	1	-1	4165	243	5.881705882352941	16.581849377564712	18.0467505297692	17.992439655342487	0	0	4.7	2079	722	0	3	24	0		31	
	Tools and Special Tools	Tools and Special Tools	10.0	1	-1	4166	243	5.881705882352941	19.17023321594855	24.587834370532065	20.580823493726328	0	0	1.2	2080	723	1	3	24	0		31	
	Fiber Rope Assembly, Single Leg (WP 0062,	Fiber Rope Assembly, Single Leg (WP 0062,	10.0	0	-1	4167	243	8.822882352941177	20.62225341796875	41.24580452473958	22.03284369574653	0	0	0.0	2080	723	1	3	24	0		31	
	Table 2, Item 8)	Table 2, Item 8)	10.0	0	-1	4168	243	8.822882352941177	22.074273619988954	20.265702584060968	23.484863897766733	2	0	0.0	2080	723	1	3	24	0		31	
	Personnel Required	Personnel Required	10.0	1	-1	4169	243	5.881705882352941	25.79902109473643	21.31771630540237	27.209611372514207	0	0	2.3	2081	723	1	3	24	0		31	
	Diver 12D	Diver 12D	10.0	0	-1	4170	243	8.822882352941177	27.25104129675663	16.08622800899331	28.661631574534407	0	0	0.0	2081	723	1	3	24	0		31	
	Assistant	Assistant	10.0	0	-1	4171	243	8.822882352941177	28.703061498776833	15.451691764482485	30.11365177655461	0	0	0.0	2081	723	1	3	24	0		31	
	References	References	10.0	1	-1	4172	243	49.11700099730647	19.17023321594855	57.92606946518842	20.580823493726328	0	0	-10.9	2082	723	1	3	24	0		31	
	WP 0010	WP 0010	10.0	0	-1	4173	243	52.05817746789471	20.62225341796875	58.77901582765268	22.03284369574653	0	0	0.0	2082	723	1	3	24	0		31	
	Equipment Condition	Equipment Condition	10.0	1	-1	4174	243	49.11700099730647	24.347000892716228	65.6379611880234	25.757591170494003	0	0	2.3	2083	723	1	3	24	0		31	
	Boat Underway (WP 0010)	Boat Underway (WP 0010)	10.0	0	-1	4175	243	52.05817746789471	25.79902109473643	71.49282836275786	27.209611372514207	0	0	0.0	2083	723	1	3	24	0		31	
	Towing Another Vessel	Towing Another Vessel	10.0	1	-1	4176	243	5.881705882352941	34.795237069178114	23.950056879978554	36.20582734695589	0	0	7.6	2084	724	0	3	24	0		31	
	WARNING	WARNING	12.0	1	-1	4177	243	42.266019129136026	37.60653023767953	51.850004700903796	39.299238571012864	0	0	1.4	2085	724	0	3	24	0		31	
	Towing is a hazardous task.	Towing is a hazardous task. Operator is responsible for maintaining a safe distance from	10.0	0	-1	4178	243	14.11667238482307	39.97200474594579	78.0496646592882	41.38259502372357	0	0	0.7	2086	725	1	3	24	0		31	
	the disabled vessel.	the disabled vessel. If towed equipment places personnel or RIB in danger, sever towing	10.0	0	-1	4179	243	14.11667238482307	41.42402494796599	77.96330789164625	42.83461522574377	0	0	0.0	2086	725	1	3	24	0		31	
	arrangement.	arrangement. Lines under tension carry a risk of breakage or ‘letting go’ without warning,	10.0	0	-1	4180	243	14.11667238482307	42.87604514998619	78.051011023029	44.28663542776397	0	0	0.0	2086	725	1	3	24	0		31	
	causing the line to snap back at very high speed.	causing the line to snap back at very high speed. Keep body parts and clothing clear of	10.0	0	-1	4181	243	14.11667238482307	44.3280653520064	76.87781459195007	45.73865562978417	0	0	0.0	2086	725	1	3	24	0		31	
	lines under tension.	lines under tension. In the event of injury, seek medical attention. Failure to comply may	10.0	0	-1	4182	243	14.11667238482307	45.7800855540266	77.50716484279259	47.19067583180438	0	0	0.0	2086	725	1	3	24	0		31	
	result in injury to personnel.	result in injury to personnel.	10.0	0	-1	4183	243	14.11667238482307	47.2321057560468	34.09515200705933	48.64269603382458	0	0	0.0	2086	725	1	3	24	0		31	
	WARNING	WARNING	12.0	1	-1	4184	243	42.266019129136026	50.04339892454822	51.850004700903796	51.73610725788156	0	0	1.4	2087	726	0	3	24	0		31	
	Ensure all personnel in the vicinity and operating the outboard engine wear personal	Ensure all personnel in the vicinity and operating the outboard engine wear personal	10.0	0	-1	4185	243	14.11667238482307	52.408873432814474	74.96822700610193	53.81946371059225	0	0	0.7	2088	727	1	3	24	0		31	
	protective equipment such as hearing protection when engine is being operated a to	protective equipment such as hearing protection when engine is being operated a to	10.0	0	-1	4186	243	14.11667238482307	53.86089363483468	74.78846750057446	55.27148391261245	0	0	0.0	2088	727	1	3	24	0		31	
	prevent against potential noise hazards.	prevent against potential noise hazards. Failure to comply may result in injury to personnel.	10.0	0	-1	4187	243	14.11667238482307	55.31291383685488	79.86635813355291	56.72350411463266	0	0	0.0	2088	727	1	3	24	0		31	
	WARNING	WARNING	12.0	1	-1	4188	243	42.26667236487694	58.124207005356304	51.85065793664471	59.81691533868963	0	0	1.4	2089	728	0	3	24	0		31	
	Always use the emergency stop lanyard when operating the engines to prevent runaway	Always use the emergency stop lanyard when operating the engines to prevent runaway	10.0	0	-1	4189	243	14.11732562056398	60.48968151362256	77.87382955473856	61.900271791400336	0	0	0.7	2090	729	1	3	24	0		31	
	boat.	boat. Keep emergency stop lanyard free from obstructions and entanglements. Failure to	10.0	0	-1	4190	243	14.11732562056398	61.94170171564276	78.23681919232537	63.352291993420536	0	0	0.0	2090	729	1	3	24	0		31	
	comply may result in damage to equipment or injury to personnel.	comply may result in damage to equipment or injury to personnel.	10.0	0	-1	4191	243	14.11732562056398	63.39372191766296	61.43075899969363	64.80430834221117	0	0	0.0	2090	729	1	3	24	0		31	
	WARNING	WARNING	12.0	1	-1	4192	243	42.26634824027267	66.20501893939394	51.85033381204044	67.89772727272728	0	0	1.4	2091	730	0	3	24	0		31	
	Ensure personnel wear PFDs at all times during operation of boat in water.	Ensure personnel wear PFDs at all times during operation of boat in water. Failure to	10.0	0	-1	4193	243	14.11700149595971	68.57048574120108	75.32637472075419	69.98107601897885	0	0	0.7	2092	731	1	3	24	0		31	
	comply may result in injury or death to personnel.	comply may result in injury or death to personnel.	10.0	0	-1	4194	243	14.11700149595971	70.02250594322128	49.71475657903135	71.43309622099906	0	0	0.0	2092	731	1	3	24	0		31	
	CAUTION	CAUTION	12.0	1	-1	4195	243	42.59151004327512	72.83380681818183	51.523212301815256	74.52651515151516	0	0	1.4	2093	732	0	3	24	0		31	
	Tow post is rated for 4,788 lbs (2172 kg). Do not exceed tow post capacity.	Tow post is rated for 4,788 lbs (2172 kg). Do not exceed tow post capacity. Failure to	10.0	0	-1	4196	243	14.117654731700624	75.19927361998896	75.5116692772161	76.60986389776673	0	0	0.7	2094	733	1	3	24	0		31	
	comply may result in damage to equipment.	comply may result in damage to equipment.	10.0	0	-1	4197	243	14.117654731700624	76.65129382200917	45.720314767476	78.06188409978694	0	0	0.0	2094	733	1	3	24	0		31	
	TM 5-1940-328-10	TM 5-1940-328-10 0027	10.0	1	-1	4198	243	40.29052953144148	4.492202912918245	88.23326080282374	5.902793190696023	0	1	-73.6	2095	734	0	3	24	0		31	
	0027-1	0027-1	10.0	1	-1	4199	243	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2096	734	0	3	24	0		31	
	Towing Another Vessel - Continued	Towing Another Vessel - Continued	10.0	1	-1	4200	244	5.882352941176471	9.037657458372792	33.48012936660667	10.448247736150568	0	0	-86.3	2097	734	0	3	24	0		31	
1.	Wrap tow line (Figure 1, Item 2) several times around tow post (Figure 1, Item 4).	Wrap tow line (Figure 1, Item 2) several times around tow post (Figure 1, Item 4).	10.0	0	2	4201	244	5.882352941176471	12.004829175544508	68.48172954484528	13.415419453322286	0	0	1.6	2098	735	3	3	24	0		31	
2.	Provide end of tow line to disabled boat.	Provide end of tow line to disabled boat.	10.0	0	2	4202	244	5.882352941176471	14.214425135140468	38.97357516818577	15.625015412918247	0	0	0.8	2099	735	3	3	24	0		31	
3.	Ensure tow line is between engine guard posts (Figure 1, Item 3).	Ensure tow line is between engine guard posts (Figure 1, Item 3).	10.0	0	2	4203	244	5.882352941176471	16.42402109473643	57.22848231496375	17.834611372514207	0	0	0.8	2100	735	3	3	24	0		31	
4.			10.0	0	2	4204	244	5.882352941176471	18.633617054332387	7.2448238048678135	20.044207332110165	0	0	0.8	2101	735	3	3	24	0		31	
	While paying out tow line, maneuver boat forward to safe distance from disabled boat.	While paying out tow line, maneuver boat forward to safe distance from disabled boat.	10.0	0	-1	4205	244	10.000000124663309	18.633609347873264	72.02911376953125	20.044199625651043	0	0	-1.4	2101	735	3	3	24	0		31	
5.	Using aft cleat (Figure 1, Item 1), make off remainder of tow line (Figure 1, Item 2).	Using aft cleat (Figure 1, Item 1), make off remainder of tow line (Figure 1, Item 2).	10.0	0	2	4206	244	5.882352941176471	20.843205307469226	69.573226629519	22.253795585247	0	0	0.8	2102	735	3	3	24	0		31	
	<img0230>	<img0230>	-1.0	-1	-1	4207	244	5.882352941176471	23.958333333333336	88.23529411764706	60.35227149423927	0	1	1.7	2102	735	3	3	24	0		31	
	Figure 1.	Figure 1. Towing Arrangement.	10.0	0	-1	4208	244	34.75490146213108	62.17642119436553	59.36082328846252	63.58701147214331	1	0	1.8	2102	735	3	3	24	0		31	data/dod/rib_TM/images/img0230.jpg
6.	Get underway and proceed slowly (WP 0010).	Get underway and proceed slowly (WP 0010).	10.0	0	2	4209	244	5.882352941176471	65.901168669113	43.33142049951491	67.31175894689079	0	0	2.3	2103	735	3	3	24	0		31	
	END OF WORK PACKAGE	END OF WORK PACKAGE	10.0	1	-1	4210	244	5.882352941176471	69.62591614386048	26.307177076152726	71.03650642163826	0	0	2.3	2104	736	0	3	24	0		31	
	TM 5-1940-328-10	TM 5-1940-328-10 0027	10.0	1	-1	4211	244	40.29215644387638	4.492202912918245	88.23324963937398	5.902793190696023	0	1	-66.5	2105	736	0	3	24	0		31	
	0027-2	0027-2	10.0	1	-1	4212	244	42.15359656639348	93.94927361998896	47.2404430115145	95.35986389776673	0	0	88.0	2106	736	0	3	24	0		31	
	OPERATOR INSTRUCTIONS	OPERATOR INSTRUCTIONS	10.0	1	-1	4213	245	36.07451614040799	9.037657458372792	58.043457423789825	10.448247736150568	0	0	-86.3	2107	737	1	3	24	0		31	
	OPERATING UNDER USUAL CONDITIONS CABIN ENCLOSURE ASSEMBLY	OPERATING UNDER USUAL CONDITIONS CABIN ENCLOSURE ASSEMBLY	10.0	1	-1	4214	245	17.736279051138688	10.489677660392994	76.38006391697304	11.90026793817077	0	0	0.0	2107	737	1	3	25	0	OPERATING UNDER USUAL CONDITIONS CABIN ENCLOSURE ASSEMBLY	32	
	INITIAL SETUP:	INITIAL SETUP:	10.0	1	-1	4215	245	5.881705882352941	16.581849377564712	18.0467505297692	17.992439655342487	0	0	4.7	2108	738	0	3	25	0		32	
	Personnel Required	Personnel Required	10.0	1	-1	4216	245	5.881705882352941	19.17023321594855	21.31771630540237	20.580823493726328	0	0	1.2	2109	739	1	3	25	0		32	
	Diver 12D	Diver 12D	10.0	0	-1	4217	245	8.822882352941177	20.62225341796875	16.08622800899331	22.03284369574653	0	0	0.0	2109	739	1	3	25	0		32	
	Assistant	Assistant	10.0	0	-1	4218	245	8.822882352941177	22.074273619988954	15.451691764482485	23.484863897766733	0	0	0.0	2109	739	1	3	25	0		32	
	INSTALLATION	INSTALLATION	10.0	1	-1	4219	245	5.881705882352941	28.16644533716067	17.86400658461627	29.57703561493845	0	0	4.7	2110	740	0	3	25	0		32	
	NOTE	NOTE	12.0	1	-1	4220	245	44.334323053896036	30.977738505662092	49.781366678474775	32.670446838995424	0	0	1.4	2111	740	0	3	25	0		32	
•	There are four panels that make up the enclosure.	There are four panels that make up the enclosure. Each panel is specific to a side	10.0	1	1	4221	245	15.300988783094619	34.10078877150411	79.0332481968699	35.511379049281885	0	0	1.4	2112	741	2	3	25	0		32	
	of the cabin.	of the cabin.	10.0	0	-1	4222	245	19.99870120139527	35.55280897352431	28.900384535047742	36.963399251302086	0	0	0.0	2112	741	2	3	25	0		32	
•	Entrance flaps to port and starboard side panels can be folded back and snapped	Entrance flaps to port and starboard side panels can be folded back and snapped	10.0	1	1	4223	245	15.300988783094619	37.63614230685764	78.85677481617648	39.04673258463542	0	0	0.7	2113	741	2	3	25	0		32	
	to the rear panel by using the snap at the top of the entrance flap.	to the rear panel by using the snap at the top of the entrance flap.	10.0	0	-1	4224	245	19.99870120139527	39.08816250887784	67.32357368578943	40.49875278665562	0	0	0.0	2113	741	1	3	25	0		32	
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4225	245	40.29085864257812	4.492202912918245	88.23358991396039	5.902793190696023	0	1	-36.0	2114	742	0	3	25	0		32	
	0028-1	0028-1	10.0	1	-1	4226	245	44.51405762676164	93.94927361998896	49.60253965450112	95.35986389776673	0	1	88.0	2115	742	0	3	25	0		32	
	INSTALLATION - Continued	INSTALLATION - Continued	10.0	1	-1	4227	246	5.882352941176471	9.037657458372792	27.393528059417125	10.448247736150568	0	0	-86.3	2116	742	0	3	25	0		32	
1.	Remove panels from bag (Figure 1, Item 1).	Remove panels from bag (Figure 1, Item 1).	10.0	0	2	4228	246	5.882352941176471	12.004829175544508	41.694162406173405	13.415419453322286	0	0	1.6	2117	743	3	3	25	0		32	
	<img0231>	<img0231>	-1.0	-1	-1	4229	246	5.882352941176471	15.119949494949497	88.23529411764706	38.99873675722065	0	1	1.7	2117	743	3	3	25	0		32	
	Figure 1.	Figure 1. Cabin Enclosure Storage Bag.	10.0	0	-1	4230	246	31.57516429626864	40.82288645734691	62.54057042738971	42.23347673512469	1	0	1.8	2117	743	3	3	25	0		32	data/dod/rib_TM/images/img0231.jpg
2.	With assistant, zip windshield panel (Figure 2, Item 2) to collar (Figure 2, Item 1), then snap panel to front of	With assistant, zip windshield panel (Figure 2, Item 2) to collar (Figure 2, Item 1), then snap panel to front of	10.0	0	2	4231	246	5.882352941176471	44.547633932094385	87.74152768203636	45.958224209872164	0	0	2.3	2118	743	3	3	25	0		32	
	cabin (Figure 2, Item 3).	cabin (Figure 2, Item 3).	10.0	0	-1	4232	246	10.000000124663309	45.999654134114586	27.34449299332363	47.410244411892364	0	0	0.0	2118	743	3	3	25	0		32	
	<img0232>	<img0232>	-1.0	-1	-1	4233	246	5.882352941176471	49.11478986643782	88.23529411764706	85.47842623007419	0	1	1.7	2118	743	3	3	25	0		32	
	Figure 2.	Figure 2. Windshield Panel.	10.0	0	-1	4234	246	36.02614309273514	87.3025605172822	58.08959661745558	88.71315079505997	1	0	1.8	2118	743	3	3	25	0		32	data/dod/rib_TM/images/img0232.jpg
	TM 5-1940-328-10	TM 5-1940-328-10 0028	10.0	1	-1	4235	246	40.29215644387638	4.492210619377368	88.23324963937398	5.902800897155146	0	1	-84.2	2118	743	3	3	25	0		32	
