PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
60337,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71707,Line 2 Discharge Operation ,/-1(*)/04(*)/22(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Line 2 Discharge Operation  | Line 2 Discharge Operation 
60119,Steps 1 of 1,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Procedure,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Using the De-Icer,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,HIGH MOBILITY DECONTAMINATION SYSTEM,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Introduction,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,De-Icer Kit Components,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Open the Accessory Box,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Attach the Grounding Wire,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Attach the NATO Slave Cable,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Plug In the De-Icers,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Remove the Hopper/Blender from the Tank,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Lower the De-Icers into the Tank,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Start the Truck with the Transmission and Brakes in Park,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,Turn on the Main Breaker,71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60119,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71401,Using the De-Icer,/-1(*)/04(*)/23(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Using the De-Icer | Using the De-Icer
60239,Checks on Learning,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,HIGH MOBILITY DECONTAMINATION SYSTEM,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,Which of the following is NOT an operation method of the HMDS?,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,Discharge hoses,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,Question: 1 of 5,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,CORRECT,71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,"The HMDS has several methods of operation which include: two discharge hoses, front/rear spray bars, and a Monitor.",71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60239,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71567,Question 1 of 5,/-1(*)/04(*)/24(*)/00(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 1 of 5
60451,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,Checks on Learning,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,HIGH MOBILITY DECONTAMINATION SYSTEM,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,What are the two primary methods of filling the holding tanks?,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,Draft fill and Hydrant fill,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,Question: 2 of 5,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,Rain fill and Snow fill,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,Hose fill and Bucket fill,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,River fill and Lake fill,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,INCORRECT,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,CORRECT,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60451,There are two methods of filling the holding tanks: Draft Fill and Hydrant Fill.,71903,Question 2 of 5,/-1(*)/04(*)/24(*)/01(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 2 of 5
60452,Checks on Learning,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,HIGH MOBILITY DECONTAMINATION SYSTEM,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,"The Front Spray Bar and Rear Spray Bar can be operated simultaneously, except when:",71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,Water is being dispensed,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,Question: 3 of 5,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,Slurry is being dispensed,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,A solution is actively being agitated,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,Fluid is being drafted from a natural source,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,INCORRECT,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,CORRECT,71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,"Under most circumstances, the Front and Rear Spray Bars can be activated and used simultaneously. The only scenario where this cannot be done is when a solution is actively being agitated. This is because Selector Valve 2 cannot be set to the ""Agitator"" and ""Rear Spray Bar"" functions simultaneously.",71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60452,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71904,Question 3 of 5,/-1(*)/04(*)/24(*)/02(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 3 of 5
60453,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Checks on Learning,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,HIGH MOBILITY DECONTAMINATION SYSTEM,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,No other operations are possible while in which mode?,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Monitor,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Question: 4 of 5,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Mixing,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Agitating,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,Drafting,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,INCORRECT,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,CORRECT,71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60453,"While in Draft mode, no other operations are possible.",71905,Question 4 of 5,/-1(*)/04(*)/24(*)/03(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 4 of 5
60454,Checks on Learning,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,HIGH MOBILITY DECONTAMINATION SYSTEM,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,What is a ?Tank-to-Tank? operation?,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,Swapping the positions of the tanks.,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,Question: 5 of 5,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,Using one of the tanks as a holding tank to supply the recipient tank with water.,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,Loading the tanks onto the trailer or truck.,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,Using a third tank to empty the two holding tanks.,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,INCORRECT,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,CORRECT,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,A ?Tank-to-Tank? operation involves using one of the tanks on the HMDS to supply a recipient tank with water.,71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60454,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71906,Question 5 of 5,/-1(*)/04(*)/24(*)/04(*),High Mobility Decontamination System (HMDS) | Operating the System | Checks on Learning | Question 5 of 5
60294,SLURRY MIXING,71643,Slurry Mixing,/-1(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing
60294,HIGH MOBILITY DECONTAMINATION SYSTEM,71643,Slurry Mixing,/-1(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing
60294,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71643,Slurry Mixing,/-1(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing
60295,Slurry Mixing Objectives,71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60295,HIGH MOBILITY DECONTAMINATION SYSTEM,71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60295,By the end of this lesson you will be able to:,71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60295,NULL,71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60295,Explain what a slurry mixture isExplain the general procedure for mixing and dispensing slurry using the HMDS,71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60295,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71645,Slurry Mixing Objectives,/-1(*)/05(*)/01(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Objectives | Slurry Mixing Objectives
60402,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71848,Slurry Mixing Warnings,/-1(*)/05(*)/02(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings
60402,Slurry Mixing Warnings,71848,Slurry Mixing Warnings,/-1(*)/05(*)/02(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings
60402,HIGH MOBILITY DECONTAMINATION SYSTEM,71848,Slurry Mixing Warnings,/-1(*)/05(*)/02(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings
60402,NULL,71848,Slurry Mixing Warnings,/-1(*)/05(*)/02(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings
60402,"WARNING!Please note that antifreeze should NEVER be used with Super Tropical Bleach. The reaction between these materials will release a significant amount of heat or flames that may damage the system.   WARNING! Always wear proper PPE when dispensing decontaminate.  CAUTION: The Agitator and the Hopper/Blender hoses will contain slurry. Rinse and clean out the tanks, hoses, and any fittings thoroughly before properly storing them. CAUTION: You can still operate the Hopper/Blender, but it may introduce more air in the slurry mixture and cause foaming after mixing. CAUTION: The Agitator and the Hopper/Blender hoses will contain slurry. Rinse and clean out these hoses and any fittings thoroughly before storing them in the tank basket. CAUTION: After the slurry is blended, it must be agitated constantly until used. It is useful to agitate with both the Agitator and the Hopper/Blender. Use the ?Agitator? function on Selector Valve #1 and ?Monitor? on Selector Valve #2. Then, route the Monitor hose (Purple Band) or a short discharge hose (Double Red Band) to the Hopper/Blender. The alternate is to use the #2 Discharge port to the Hopper/Blender with a Double Red Banded hose. Decide which method you will use in advance, as to avoid changing over hoses and connections. After blending is complete, replace the tank lid. Agitate the slurry mixture and avoid adding air with the Agitator to reduce foaming.",71848,Slurry Mixing Warnings,/-1(*)/05(*)/02(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings
60457,The slurry should be agitated.,71909,Question 4 of 5,/-1(*)/05(*)/09(*)/03(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Checks on Learning | Question 4 of 5
60408,Slurry Mixing Warnings (continued),71856,Slurry Mixing Warnings (continued),/-1(*)/05(*)/02(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings (continued)
60408,HIGH MOBILITY DECONTAMINATION SYSTEM,71856,Slurry Mixing Warnings (continued),/-1(*)/05(*)/02(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings (continued)
60408,"Please refer to ingredient and mixing ratio charts for more information on specific slurry mixing procedures. NOTE:After the slurry is mixed, it must remain agitated until used. NOTE:If dispensing decontaminate with a D-Bale gun, ensure that the appropriate nozzle is used for the Mission. NOTE:Prior to mixing decontaminate, ensure that all proper hoses are connected to the system. NOTE:Refer to Appendix A of the Operator's Manual for additional warnings and notes.",71856,Slurry Mixing Warnings (continued),/-1(*)/05(*)/02(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings (continued)
60408,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71856,Slurry Mixing Warnings (continued),/-1(*)/05(*)/02(*)/01(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Slurry Mixing Warnings | Slurry Mixing Warnings (continued)
60400,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,Top of Manifold,71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,Air Check Valve,71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,NPT Galvanized Iron Plug,71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,Preparation of the Power Unit for Mixing Slurry,71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,HIGH MOBILITY DECONTAMINATION SYSTEM,71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60400,"Slurry is a non-expanded, highly concentrated solution that is applied in a semi-liquid consistency. Slurry can be applied to surfaces such as roads, airfields, parking aprons, pier sides, and taxiways. It is used primarily for terrain decontamination. NOTE:Contact Unit Maintenance prior to mixing slurry, as you will need to temporarily replace the Air Check valve with a ?"" NPT galvanized iron plug (located in the storage case). The Air Check valve is located inside the Power Unit, on top of the pump module, underneath the Battery Box. Use Teflon sealing paste (e.g., Blue Monster) or Teflon tape to aid in sealing the plug and making removal easier at the end of the mission. It is not necessary to remove the Air Check valve, let it hang free with the air tubing still attached. Simply turn off the Air Control valve on the control panel as you will not need to add air to make certain types of slurry. Replace the plug with the Air Check valve after the Mission is completed and after flushing out the entire Power Unit with clear water.",71844,Preparation of the Power Unit for Mixing Slurry,/-1(*)/05(*)/03(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Preparation of the Power Unit for Mixing Slurry | Preparation of the Power Unit for Mixing Slurry
60467,Quantity Requirements for STB and HTH,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,HIGH MOBILITY DECONTAMINATION SYSTEM,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Super Tropical Bleach (STB),71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Calcium Hypochlorite (HTH),71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Full BatchHalf BatchQuarter Batch,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Total Batch Size528264132,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Gallons of Water375187.593.75,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,50 lb Drums442211,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,AntiSet lb22115.5,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,AntiFoam Oz24012060,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Full BatchHalf BatchQuarter Batch,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Total Batch Size600300150,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Gallons of Water600300150,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,Lbs of HTH30015075,71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60467,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71919,Quantity Requirements for STB and HTH,/-1(*)/05(*)/04(*)/00(*),"High Mobility Decontamination System (HMDS) | Slurry Mixing | Quantity Requirements for STB, Anti-foam, and Anti-set. | Quantity Requirements for STB and HTH"
60401,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority.",71846,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60401,Configuration of the Tanks and Hoses,71846,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
60401,HIGH MOBILITY DECONTAMINATION SYSTEM,71846,Configuration of the Tanks and Hoses,/-1(*)/05(*)/05(*)/00(*),High Mobility Decontamination System (HMDS) | Slurry Mixing | Configuration of the Tanks and Hoses | Configuration of the Tanks and Hoses
