PageID,TextDisplayValue
60327,"Hydrant Fill:Connect the White Banded hose to the Hopper/Blender Input port on the holding tank.Connect the other end of the White Banded hose to the fire hydrant. An adaptor may be required to connect to the fire hydrant.SLOWLY turn the hydrant on and fill the tank.Once the tank is full, SLOWLY turn the hydrant off. WARNING: NEVER connect a fire hydrant directly to the HMDS Power Unit. Introducing pressurized water directly through the Power Unit will cause significant system damage!"
60390,Problems and Corrective Actions
60332,Tank-to-Tank Operation
60382,"Corrective ActionsCheck the fuel gauge to ensure the can is not empty. Refill/replace with clean fuel, if required. Check the fuel pickup for obstructions. If air can?t flow through the lines, neither can fuel. Check the fuel line connections on the back of the Power Unit. If contaminated fuel is suspected, change the fuel supply and empty the water/fuel separator. Shut the system down and allow it to cool. DO NOT check oil levels until the oil has had time to drain back into the pan. Verify the oil drain valve is in the closed position. Note the last time the oil and oil filter were changed and change them, if required. While the system is shutdown, check the wiring to and from the indicator light. Verify there are no loose connections and blow out any excess moisture. Shut the system down and allow it to cool. DO NOT attempt to check/add coolant until the system has cooled down and coolant has drained back to the reservoirs. Once cool, open the radiator cap to verify the coolant level and add fluid to the cooling tank, as required. Inspect the coolant reservoir and make sure coolant is at the proper level. While the system is shutdown, check the air filter. Clean or replace the filter, if required. Ensure the system has sufficient air flow to and around the unit. Once the system is restarted, observe the cooling fan to ensure it is engaging to cool the system. If not, you could have a belt problem. Fuel flow can be restricted/interrupted in numerous ways. Check the fuel supply and replace, if required. Verify that the pickup is not clogged. Check the fuel line connections from the supply to the HMDS. Note the last time the fuel filter was changed and replace it, if required. Check the fuel/water separator and drain it, if required. Belt slippage can cause overheating, unusual noises, and surging/slowing of components. Inspect the belts for cracks, fraying, or other obvious defects. Contact Maintenance Support.  Contact Maintenance Support for additional advice/troubleshooting."
60265,"Control1.5"" D-Bale Handset   Adjustable Fogging Nozzles Stainless Steel Smoothbore Nozzles 1.5"" Cone Nozzle  2-in-1 Flip-Tip Smoothbore Nozzle Monitor Stream & Fog Nozzle"
60465,Checks on Learning
60274,HIGH MOBILITY DECONTAMINATION SYSTEM
60394,Problems and Corrective Actions
60269,Cab and Tailgate Magnets
60293,Operating the System Objectives
60275,Label ColorRED RED  BLUE YELLOW GREEN ORANGE PURPLE WHITE BLACK
60445,CORRECT
60383,NULL
60439,"The Monitor is comprised of three major components: the Monitor head, a ?haloed? Stanchion to protect the Monitor head, and a wired Remote-Control Box."
60238,Question: 1 of 5
60280,"Ensure that the Power Unit is turned OFF and that both Selector Valves are in the OFF position.Establish hose connections for REMOTE MONITOR operations.Connect the Remote-Control Box connector to the MONITOR ELECTRICAL CONNECTOR located on the back of the Power Unit. Manual Operation: Although not recommended, it is possible to manually operate the Monitor: Connect the Monitor?s Remote-Control Box.Start the HMDS.Turn on the power to the Remote-Control Box.Push and turn Selector Valve 2's knob to the ""Monitor"" setting.Turn on the Pump Control valve. NOTE:The operator can manually turn the handwheels on the Monitor to change its position (up, down, left, or right). WARNING!For use with the HMDS ONLY. The Monitor connection is 12 Volts DC, 10 AMP. NEVER attach the Monitor to a 24 Volt DC connection, such as a military vehicle slave connector. This will result in significant system damage."
60400,HIGH MOBILITY DECONTAMINATION SYSTEM
60293,Identify the HMDS operation controlsExplain the operation procedure of the HMDSIdentify the two methods of filling the HMDS tanks
60345,Maintaining the System Objectives
60466,Decommission the system
60385,"Corrective ActionsWhen spraying liquid only, ensure the Air Control valve is turned to the ?Full Wet? setting."
60450,INCORRECT
60346,"WARNING!Please note that antifreeze should NEVER be used with Super Tropical Bleach. The reaction between these materials will release a significant amount of heat or flames that may damage the system.   WARNING!Take care while handling active hoses. The suction force created by an active hose is strong enough to cause injury. NOTE:The Power Unit?s pump may crack if residual water freezes within the pump housing. This typically occurs when winterization procedures are not completed properly. Use gloves, hearing protection, and eye protection to protect against injury."
60443,Checking for leaks
60407,"Single TankWhen using only the truck tank to mix slurry, the unit will need to supply water for mixing from an external source, such as a blivet, drop tank, tank/pump unit, hydrant, or natural source. Make the mixing connections the same way as for the truck tank configuration, but the system will draft water vertically or horizontally to fill water into the mixing tank.  Keep in mind that you cannot perform any other functions (i.e., agitation, mixing with the Monitor/discharge outlets) while drafting in through the drafting port and out through the draft outlet port.  Use the Vertical Draft hose (Single Blue Band) to draw water from sources below the level of the truck tires up to the Power Unit and into the main (truck) tank.  Use the Horizontal Drafting hose (Double Blue Bands) to draw water horizontally from a drop tank or blivet (Same elevation or level as the truck tires).  NOTE: To extend the horizontal drafting distance, connect the Suction Trailer (Double Black Bands) hose using the 1.5"" x 1.5"" male-to-male connector to the Horizontal Drafting hose. Using this method, drafting time may increase."
60383,The system runs rough and/or does not idle smoothly:
60287,HIGH MOBILITY DECONTAMINATION SYSTEM
60409,Slurry Mixing for Specified Slurry
60295,Slurry Mixing Objectives
60440,Super Tropical Bleach (STB)
60470,Pour Between a Quart to a Gallon of Antifreeze into a Bucket
60450,Checks on Learning
60335,Monitor Operation
60113,Steps 1 of 1
60443,HIGH MOBILITY DECONTAMINATION SYSTEM
60135,Steps 1 of 1
60344,HIGH MOBILITY DECONTAMINATION SYSTEM
60387,"Corrective ActionsVerify that all connections are properly made and that all valves/dials are in the proper position. Inspect the drafting hose for cuts or tears. Ensure the sealing washer on the system connector is present, clean, and undamaged. Inspect the draft hose filter and ensure the ball moves freely when you tip the valve. Ensure the filter is fully submerged in the liquid source.  Shut down the Power Unit. Completely dry the internals of the system and wipe up any fluid puddles. When these actions are complete, restart the system and cycle through the fluid drafting and fluid discharge modes. After each is performed, shut down the system and check for leaks. If leaks are confirmed, inspect the suspected source. Contact Maintenance Support for replacement parts, if necessary. If due to a loose connection, tighten the connection."
60137,Replace the Rain Cover on the PLC
60238,INCORRECT
60394,"Internal Safety Systems The Power Unit is designed with various safety controls. If any of the Red LED Engine lights located to the left of the PLC illuminate, the unit is designed to automatically shutdown on its own. This also signals that the Power Unit started to run outside one or several of the programmed operating ranges.  If the following unit-level troubleshooting methods do not resolve the issue, STOP and always contact maintenance support. Continued use of the Power Unit could cause severe damage to the system's components.  The Programmable Logic Control (PLC) navigation button allows for scrolling to obtain specific engine operational data which monitors the safety cut-off features. These parameters must be set and adjusted only by qualified service technicians. WARNING!The following Trouble Shooting-Corrective Actions are considered Maintainer level tasks. The Maintainer may not have access to this information. Please disseminate this information accordingly."
60295,Explain what a slurry mixture isExplain the general procedure for mixing and dispensing slurry using the HMDS
60136,Look Up/Follow the Procedure Associated with the Fault Code
60136,Procedure
60384,Corrective ActionsAdd water to the water tank. The unit can continue to operate while water is added through top-fill port.  Shut down the system and locate the leak point. Contact Maintenance Support  for assistance.
60349,Winterization and Freeze Prevention Procedures
60276,HIGH MOBILITY DECONTAMINATION SYSTEM
60401,HIGH MOBILITY DECONTAMINATION SYSTEM
60444,HIGH MOBILITY DECONTAMINATION SYSTEM
60385,The pump cycles unevenly or skip-cycles:
60407,HIGH MOBILITY DECONTAMINATION SYSTEM
60451,INCORRECT
60289,HIGH MOBILITY DECONTAMINATION SYSTEM
60387,"While attempting to draft, the pump will not prime:"
60453,INCORRECT
60457,The slurry should be agitated.
60362,"Corrective ActionsUnlock the top of the compressor air and water separator, twist, and remove. Clean the separator compartment."
60383,Possible CausesInsufficient fuel flow    Belt slippage  Compressor oil level too low   Possible pump malfunction
60441,Question: 1 of 1
60335,HIGH MOBILITY DECONTAMINATION SYSTEM
60322,HIGH MOBILITY DECONTAMINATION SYSTEM
60412,Dispensing Slurry
60389,A fluid leak is detected and fluid appears to be leaking from the tank(s):
60389,"Corrective ActionsVerify that all connections are properly made and that all valves/dials are in the proper position. Inspect the drafting hose for cuts or tears. Ensure the sealing washer on the system connector is present, clean, and undamaged. Inspect the draft hose filter and ensure the ball moves freely when you tip the valve. Ensure the filter is fully submerged in the liquid source.  The compressor draws moisture from the outside air. When the air is compressed in humid/cold environments, condensation occurs. This condensate may ice at the pump muffler, causing a partial restriction and hissing noise. Continue to use the system. If the problem persists in different conditions, contact Maintenance Support for service."
60407,Configuration of the Tanks and Hoses (continued)
60328,Filling the Holding Tanks: Draft Fill
60391,Corrective ActionsFlush the tank. Occasionally concentrate hardens and crusts. These solids can build up in the circuit and plug the lines and strainers. Run the system with the tank full of water to flush the entire circuit.
60452,Question: 3 of 5
60439,"A NATO slave power cord, an inverter, and an extension cord"
60243,Checks on Learning
60393,"Corrective ActionsUnlock the top of the compressor air and water separator, twist, and remove. Clean the separator compartment."
60441,INCORRECT
60440,INCORRECT
60442,Set the truck?s heat to the highest setting.
60123,Procedure
60400,Preparation of the Power Unit for Mixing Slurry
60458,INCORRECT
60448,Checks on Learning
60452,HIGH MOBILITY DECONTAMINATION SYSTEM
60139,Verify that the HMDS Power Unit has been Primed
60251,Magnets  2             2 2
60124,Steps 1 of 1
60265,HIGH MOBILITY DECONTAMINATION SYSTEM
60445,Question: 4 of 5
60442,INCORRECT
60448,Question: 3 of 5
60136,Steps 1 of 1
60448,Turn the Pump Control valve to the ?Closed? position.
60135,Procedure
60288,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60127,Procedure
60345,By the end of this lesson you will be able to:
60443,CORRECT
60453,Checks on Learning
60442,"While operating the HMDS in a cold environment, what should you do to prevent the tank contents from freezing?"
60439,"The Monitor head, a ?haloed? stanchion, and a wired Remote-Control Box"
60439,INCORRECT
60345,Explain the process for cleaning the HMDS tanksExplain the procedure for winterizing the HMDS
60446,The bracket and expiration date
60449,Simply continue with restart procedures.
60349,HIGH MOBILITY DECONTAMINATION SYSTEM
60471,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60345,HIGH MOBILITY DECONTAMINATION SYSTEM
60453,Mixing
60449,Wait for the hissing to stop before continuing.
60120,Open the Tank Drain Valve
60274,Top View
60462,Question: 5 of 5
60349,"While storing the HMDS in environments with temperatures below 32? F, it is possible that the Power Unit?s pump may crack if residual water freezes within the pump housing. This most often occurs when winterization procedures are not properly completed. As such, it is integral that winterization procedures are completed fully and properly.   The winterization process consists of two primary phases:  the Blow-Down Phase the Recreational Vehicle (RV) Antifreeze Phase At the completion of both phases, the Power Unit's pump will be winterized and ready for safe storage in cold weather."
60444,What valve should be turned off before servicing the compressor?
60273,"Secure the tank to the bed of the truck or trailer in the following manner. Refer to the diagram for the authorized tie down procedure. Three (3) 10,000 lb. cargo tie-down ratchet straps are used on the tank and passed over the tank at the guides, welded to the top of the tank.  The guides correspond to D-Rings on the truck/trailer bed.  The tank?s notched front lip must be butted up against the front wall of the truck/trailer bed; the lip prevents the tank from shifting forward in a sudden braking event.   Attach the free, hooked end of the strap on the driver?s side and run the straps over the guides and under the storage basket to secure. Attach the ratchet end of the strap on the passenger side of the vehicle or trailer.  Check each strap for tightness as part of the system's daily PMCS.   WARNING! Always follow the manufacturer?s instructions on how to securely restrain all HMDS components to the transport platform before transportation of any kind. Failure to do so may result in damage to equipment, injury, or death!"
60453,Drafting
60358,TROUBLESHOOTING
60448,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60449,Turn the Pump Control valve to the ?Open? position.
60450,Check the engine?s RPMs.
60444,Selector Valve #2
60449,CORRECT
60456,HIGH MOBILITY DECONTAMINATION SYSTEM
60133,Procedure
60322,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60359,No Power to the PLCPLC Fault CodesStuck Valve (Open or Shut)System Will Not Build PressureNo Flow or PressureHMDS Power Unit Will Not StartMonitor is not RespondingInconsistent Flow from the Spray BarsProblems and Corrective Actions
60326,Filling the Holding Tanks
60465,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60139,Steps 1 of 1
60458,HIGH MOBILITY DECONTAMINATION SYSTEM
60450,Restart the Power Unit.
60447,Remove the front door to see if the belt is turning.
60359,NULL
60362,Problems and Corrective Actions
60277,Rear Spray Bar
60391,A small trickle of water is seen coming from the pump compartment:
60449,HIGH MOBILITY DECONTAMINATION SYSTEM
60444,CORRECT
60392,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60461,One quart
60367,HIGH MOBILITY DECONTAMINATION SYSTEM
60378,Problems and Corrective Actions
60442,Question: 5 of 5
60289,"WARNING!DO NOT attempt to use the following procedure to place the system into operation without FIRST reviewing all warnings, cautions, and maintenance related material in the Operator's Manual. A copy of this manual is available in the ""References"" section of this course.  This procedure is intended for experienced system operators who fully understand safe operation of this system and all maintenance considerations.   CAUTION: Before initiating startup of the HMDS, ensure that all discharge ports are CLOSED. OPEN and EMPTY all discharge hoses and devices, then return to normal CLOSED and OFF positions.   CAUTION:Ensure the Pump Control and Air Control valves are in their respective OFF positions."
60326,"The tank(s) may be filled by a hose through the Hopper/Blender or straight into the tank. During filling operations, monitor the water level at all times by looking in the Hopper/Blender hole or at the fluid tank level indicator (measuring tape).  Use clean water when possible. If you are drafting from a natural water source, such as a stream, pond, or lake, you MUST use the Filter Basket and a bucket to ensure that particles and/or debris are not drafted into the system. These materials can clog lines and damage the pump. There are two (2) methods of filling the holding tanks: Draft Fill and Hydrant Fill."
60445,JP-5
60451,Question: 2 of 5
60386,"Corrective ActionsAdd water to the water tank. The unit can continue to operate while water is added through top-fill port. Shut down the Power Unit. Completely dry the internals of the system and wipe up any fluid puddles. When these actions are complete, restart the system and cycle through the fluid drafting and fluid discharge modes. After each is performed, shut down the system and check for leaks. If leaks are confirmed, inspect the suspected source. Contact Maintenance Support for replacement parts, if necessary. If due to a loose connection, tighten the connection.  Park on a level surface and completely fill the tank(s) with water. Wipe up any fluid on the tank/areas suspected of leaking. If possible, use compressed air to blow the area dry. Wait several hours and reinspect the suspected source of the leak. If the fluid storage tank is damaged/compromised, contact Maintenance Support. When spraying liquid only, ensure the Air Control valve is turned to the ?Full Wet? setting"
60367,"Corrective ActionsWhile the system is OFF, check the indicator display or LED connections. Ensure that the connections are not broken. Ensure that moisture is not in the connectors. Reconnect, if required. Use air to blow out connectors. Shut the system down and allow it to cool. DO NOT check the oil level until the oil has had time to drain back into the pan. Verify the oil drain valve is in the closed position. Note the last time the oil and oil filter were changed and change them, if required. While the system is shutdown, check the wiring to and from the indicator light. Verify that there are no loose connections and blow out any excess moisture."
60139,Procedure
60382,The system shuts down or cuts off during operation:
60324,HIGH MOBILITY DECONTAMINATION SYSTEM
60456,Checks on Learning
60456,"When using the truck by itself for mixing slurry, the system will need to retrieve water from an external source, such as a blivet, drop tank, tank/pump unit, or natural source."
60461,One quart of antifreeze should be used during the Recreational Vehicle (RV) Antifreeze Phase.
60446,The terminals and expiration date
60336,HIGH MOBILITY DECONTAMINATION SYSTEM
60379,"Corrective ActionsWhile the system is OFF, check the indicator display or LED connections. Ensure that the connections are not broken. Ensure that there is no moisture in the connectors. Reconnect, if required. Use air to blow out the connectors. Fuel flow can be restricted/interrupted in numerous ways. Check the fuel supply and replace, if required. Verify the pickup is not clogged. Check the fuel line connections from the supply to the HMDS. Note the last time the fuel filter was changed and replace it, if required. Check the fuel/water separator and drain it, if required. Shut the system down and allow it to cool. DO NOT attempt to check or add compressor oil until the system has had time to drain oil back into the reservoirs. Once cool, check the compressor oil level. Add oil, as necessary."
60387,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60388,"Corrective ActionsPark on a level surface and completely fill the tank(s) with water. Wipe up any fluid on the tank/areas suspected of leaking. If possible, use compressed air to blow the area dry. Wait several hours and reinspect the suspected source of the leak. If the fluid storage tank is damaged/compromised, contact Maintenance Support. Contact Maintenance Support. Flush the tank. Occasionally concentrate hardens and crusts. These solids can build up in the circuit and plug the lines and strainers. Run the system with the tank full of water to flush the entire circuit"
60455,"In certain slurry mixing procedures, you will need to temporarily replace the Air Check valve on top of the pump module inside the HMDS Power Unit prior to mixing slurry."
60383,"Corrective ActionsCheck the fuel gauge to ensure the can is not empty. Refill/replace with clean fuel, if required. Check the fuel pickup for obstructions. If air can?t flow through the lines, neither can fuel. Check the fuel line connections on the back of the Power Unit. If contaminated fuel is suspected, change the fuel supply and empty the water/fuel separator. Add water to the water tank. The unit can continue to operate while water is added through top-fill port. Check the alternator belt and the visible wires going to alternator. Contact Maintenance Support.  Shut the system down and allow it to cool. DO NOT attempt to check/add coolant until the system has cooled down and coolant has drained back to reservoirs. Once cool, open the radiator cap to verify the coolant level and add fluid to the cooling tank, as required. Inspect the coolant reservoir and make sure coolant is at the proper level. While the system is shutdown, check the air filter and clean or replace it, if required. Ensure the system has sufficient air flow to and around the unit. Once the system is restarted, observe the cooling fan to ensure it is engaging to cool the system. If not, you could have a belt problem."
60452,INCORRECT
60446,Checks on Learning
60408,"Please refer to ingredient and mixing ratio charts for more information on specific slurry mixing procedures. NOTE:After the slurry is mixed, it must remain agitated until used. NOTE:If dispensing decontaminate with a D-Bale gun, ensure that the appropriate nozzle is used for the Mission. NOTE:Prior to mixing decontaminate, ensure that all proper hoses are connected to the system. NOTE:Refer to Appendix A of the Operator's Manual for additional warnings and notes."
60390,Corrective ActionsContact Maintenance Support.
60458,"When dispensing slurry with a D-Bale gun, which type of nozzle should be used?"
60458,CORRECT
60346,HIGH MOBILITY DECONTAMINATION SYSTEM
60363,Possible CausesLoose alternator belt or wiring  Possible indicator failure; Malfunction  Low engine oil; Loose wire/bad ground; Oil filter clogged
60460,What are the two phases of winterizing the HMDS?
60382,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60392,"Corrective ActionsAdd water to the water tank. The unit can continue to operate while water is added through top-fill port. If dispensing straight water and air, line surges are normal. This is because pockets of water and air form in the discharge line."
60442,Drive very slowly.
60384,"While conducting spray operations, the discharge line surges:"
60367,"While the system is running, the ?Oil Pressure? indicator light comes on and stays on:"
60359,By the end of this lesson you will be able to troubleshoot the following:
60451,Checks on Learning
60445,JP-8
60462,CORRECT
60455,Pump Control valve
60440,Which of the following substances is NOT commonly deployed by the HMDS?
60459,Question: 2 of 5
60401,"The primary slurry mixing configuration is conducted by a Power Unit and main tank with a secondary tank filled with rinse/source water. Two Tanks (Truck and Trailer)  The Two-Tank configuration uses both of the 750-Gallon tanks for the slurry mixing operation. The main (truck) tank is used to mix the slurry and the trailer tank is a source of water for mixing and rinsing the truck tank. The availability of rinse water is necessary to help clear any clogged lines and to rapidly flush out the system after discharging the slurry.   Using the Tank Selector Valve attached to the rear of the Power Unit, attach the Suction Main (Single Black Band) hose to the left side of the Tank Selector Valve and the Trailer Suction hose (Double Black Band) to the right side. Then, connect each hose to the appropriate tank and open up the Tank Drain Valves. Connect the White Banded Hopper/Blender hose to the Hopper/Blender on the truck tank and connect the other end to the Monitor port on the back of the Power Unit. Next, connect the Single Yellow Banded Agitator hose to the Agitator port on the truck tank and connect the other end to the Agitator Port on the back side of the Power Unit.  To fill the main truck tank with water, turn the Tank Selector Valve to ?Trailer?. Once the fluid level is sufficient for your Mission/slurry batch size (verified with the tank level Indicator) turn the Tank Selector Valve to draw from the main truck tank."
60378,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60460,CORRECT
60439,Checks on Learning
60133,Steps 1 of 1
60363,HIGH MOBILITY DECONTAMINATION SYSTEM
60446,INCORRECT
60457,Slurry should be agitated at any time when it is not being dispersed or is only being dispersed from a single output source.
60442,The De-Icer Kit is used to thaw or prevent freezing of water in the system tank(s) while operating in cold environments.
60434,HIGH MOBILITY DECONTAMINATION SYSTEM
60434,Checks on Learning
60442,CORRECT
60447,"After the engine starts, what should be done to ensure that the system is fully operational?"
60450,HIGH MOBILITY DECONTAMINATION SYSTEM
60447,Open the top door and check the engine oil.
60440,HIGH MOBILITY DECONTAMINATION SYSTEM
60462,Continue with storing the system
60439,Question: 2 of 5
60443,Checking the engine oil
60378,"Corrective ActionsWhile the system is OFF, check the indicator display or LED connections. Ensure that the connections are not broken. Ensure that there is no moisture in the connectors. Reconnect, if required. Use air to blow out connectors. Shut the system down and allow it to cool. DO NOT check the oil level until the oil has had time to drain back into the pan. Verify the oil drain valve is in the closed position. Note the last time the oil and oil filter were changed and change them, if required. While the system is shutdown, check the wiring to and from the indicator light. Verify that there are no loose connections and blow out any excess moisture."
60379,Possible CausesPossible indicator failure; Malfunction   Insufficient fuel flow   Compressor oil level too low
60379,HIGH MOBILITY DECONTAMINATION SYSTEM
60386,The pump cycles rapidly or faster than usual:
60464,Checks on Learning
60380,"Corrective ActionsShut the system down and allow it to cool. DO NOT attempt to check or add compressor oil until the system has had time to drain oil back into the reservoirs. Once cool, check the compressor oil level. Add oil, as necessary. Contact  Maintenance Support for additional advice/troubleshooting."
60459,To prevent the compressor from cracking.
60381,HIGH MOBILITY DECONTAMINATION SYSTEM
60388,A fluid leak is detected and fluid appears to be coming from the Power Unit:
60363,"While the system is running, the ?Charging? indicator light comes on and stays on:"
60394,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60465,Always disconnect the battery before beginning to service the engine.
60447,INCORRECT
60453,Question: 4 of 5
60445,"ONLY use Diesel fuel when operating the Power Unit. The system will run on JP-4, JP-5, and JP-8 grade Diesel fuels"
60470,Run System for 10-15 Seconds then Turn Pump Control Valve Off
60447,Question: 2 of 5
60468,Inspect Engine/Alternator Belt
60387,Problems and Corrective Actions
60434,The following questions will test what you?ve learned during this module.  Please answer all questions to the best of your ability.
60448,INCORRECT
60324,"The Selector Valves govern individual system functions. To operate each selector knob, PUSH the selector knob IN, SELECT the operation, and RELEASE the selector knob. Prior to starting the system, ensure that the selector valves are in the OFF position and return the selector valves to the OFF position when the operation is complete. Selector 1OFF ? Stops all pump functions to Selector 1 operations.LINE 1 ? Sends fluid from the tank to the Line 1 Discharge port for hose spraying operation.AGITATOR ? Controls continuous agitation of tank contents to keep chemicals from settling.FRONT SPRAY BAR ? Supplies fluid to the Front Spray Bar.AUX 1 ? Not used.DRAFT ? Used to draw water from a source to fill tank(s). The only active discharge port is the Draft Output port on the back of the Power Unit."
60440,CORRECT
60446,The top and the bottom
60464,"If the Monitor is not responding, first check to see if the Monitor?s power cable is firmly and snuggly secured on the Power Unit."
60464,If the power cable is plugged into the Power Unit
60441,Drafting or using Discharge Port #1
60442,Use the De-Icer kit
60447,CORRECT
60390,"During operation, a pulsing/hissing noise is heard from the pump area of the Power Unit:"
60460,INCORRECT
60382,HIGH MOBILITY DECONTAMINATION SYSTEM
60378,HIGH MOBILITY DECONTAMINATION SYSTEM
60443,The engine?s weight does not need to be checked during PMCS. Follow the steps outlined in the Operator?s Manual or Training Video to ensure no steps are skipped.
60448,What should be done if the engine stalls during startup procedures?
60452,"Under most circumstances, the Front and Rear Spray Bars can be activated and used simultaneously. The only scenario where this cannot be done is when a solution is actively being agitated. This is because Selector Valve 2 cannot be set to the ""Agitator"" and ""Rear Spray Bar"" functions simultaneously."
60392,The line ?bucks? when discharging foam:
60466,Question: 5 of 5
60444,Always ensure that the Air Control valve is in the ?OFF? position before servicing the compressor.
60448,CORRECT
60467,Super Tropical Bleach (STB)
60465,Remove the compressor
60444,Air Control valve
60384,Possible CausesWater tank empty or near empty Failure of hose or fitting
60442,Checks on Learning
60400,"Slurry is a non-expanded, highly concentrated solution that is applied in a semi-liquid consistency. Slurry can be applied to surfaces such as roads, airfields, parking aprons, pier sides, and taxiways. It is used primarily for terrain decontamination. NOTE:Contact Unit Maintenance prior to mixing slurry, as you will need to temporarily replace the Air Check valve with a ?"" NPT galvanized iron plug (located in the storage case). The Air Check valve is located inside the Power Unit, on top of the pump module, underneath the Battery Box. Use Teflon sealing paste (e.g., Blue Monster) or Teflon tape to aid in sealing the plug and making removal easier at the end of the mission. It is not necessary to remove the Air Check valve, let it hang free with the air tubing still attached. Simply turn off the Air Control valve on the control panel as you will not need to add air to make certain types of slurry. Replace the plug with the Air Check valve after the Mission is completed and after flushing out the entire Power Unit with clear water."
60385,HIGH MOBILITY DECONTAMINATION SYSTEM
60332,HIGH MOBILITY DECONTAMINATION SYSTEM
60378,Possible CausesPossible indicator failure; Malfunction  Low engine oil; Loose wire/bad ground; Oil filter clogged
60465,INCORRECT
60381,Corrective ActionsContact  Maintenance Support.
60445,JP-4
60454,Swapping the positions of the tanks.
59956,"DISTRIBUTION STATEMENT F:   Further dissemination only as directed by Joint Project Manager for Chemical, Biological, Radiological, and Nuclear Protection (23 February 2021) or higher DoD authority."
60468,Check the Radiator Coolant Level
60460,HIGH MOBILITY DECONTAMINATION SYSTEM
60388,Possible CausesSpillage; Damaged Fluid Storage Tank   Compressor regulator needs adjustment Obstruction in the tank
60450,Turn the Pump Control valve to the ?Open? position.
60388,HIGH MOBILITY DECONTAMINATION SYSTEM
60447,"After the engine starts, wait 10 seconds for the compressor to engage. Once you hear the engine RPMs drop, the system is fully operational."
60120,Adjust the Tank Selector Valve Handle
60389,HIGH MOBILITY DECONTAMINATION SYSTEM
60461,Question: 4 of 5
60470,Remove the Dust Caps from the Power Unit
60332,"Using the HMDS, water can be transferred from one ""holding"" tank to another ""recipient"" tank. This is called a Tank-to-Tank Operation. In the example below, water will be drawn from the ""holding"" trailer tank to fill the ""recipient"" truck tank. Turn the Air Control valve and Pump Control valve to the full OFF position.Ensure that the trailer tank is filled with water.Use the White Banded hose to connect the Hopper/Blender on the truck tank to the Discharge Line #2 port on the front of the Power Unit. Alternatively, use the Purple Banded hose to connect the Hopper/Blender on the truck tank to the Monitor output port on the back of the Power Unit.Attach the Tank Selector valve to the Fluid Input port on the back of the Power Unit.Use the short Black Banded hose to connect the Fluid In/Drain valve on the truck tank to the short connector on the Tank Selector valve.Use the long, Double Black Banded hose to connect the Fluid In/Drain valve of the trailer tank to the long connector on the Tank Selector valve.Turn the Tank Selector valve handle to the trailer tank position. Start the Power Unit.Depending on the port being used, set Selector Valve 2 to the ""LINE 2"" or ""MONITOR"" setting.SLOWLY turn the Pump Control valve to the full ON position to begin filling the truck tank.Allow the system to run until the desired amount of water is in the the truck tank.SLOWLY turn the Pump Control valve to the full OFF position.Set Selector Valve 2 to the OFF position.Shut down the Power Unit."
60467,Full BatchHalf BatchQuarter Batch
60446,"During PMCS of the Battery, check the terminals and clean them if necessary. Also, check the expiration date and replace the battery if required."
60454,INCORRECT
60468,Open the Front Door of the Power Unit
60455,Battery
60447,HIGH MOBILITY DECONTAMINATION SYSTEM
60468,Inspect Engine/Compressor Drive Belt
60470,Allow the System to Draft All of the Antifreeze from the Bucket
60334,HIGH MOBILITY DECONTAMINATION SYSTEM
60454,Using a third tank to empty the two holding tanks.
60457,HIGH MOBILITY DECONTAMINATION SYSTEM
60384,Problems and Corrective Actions
60467,Calcium Hypochlorite (HTH)
