PageID,TextDisplayValue,UnitID,UnitName,Path,UnitPath
52006,Course title and page name Current page location in course Left click the next or previous arrow to navigate to that page (when available).,59393,Course Navigation,/-1(*)/00(*)/01(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Introduction | Tutorial | Course Navigation
59928,CORRECT,71105,Question 4 of 10,/-1(*)/06(*)/08(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 4 of 10
59928,The Multi-Function Display is equipped with a plotter function which receives its position data from a built in GPS receiver.,71105,Question 4 of 10,/-1(*)/06(*)/08(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 4 of 10
59928,INCORRECT,71105,Question 4 of 10,/-1(*)/06(*)/08(*)/03(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 4 of 10
59929,NU means North is at the top of the screen.,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,NU means current compass heading is at the top of the screen.,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,HU means North is at the top of the screen.,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,Question: 5 of 10,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,HU means current compass heading is at the top of the screen.,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,CORRECT,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,The orientation of the plotter can be adjusted to be shown in a ?head-up? or ?north-up? orientation while the boat is underway. A ?north-up? orientation displays the plotter chart with north at the top of the screen. A ?head-up? orientation displays the plotter chart with the current compass heading at the top of the screen.,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59929,INCORRECT,71106,Question 5 of 10,/-1(*)/06(*)/08(*)/04(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 5 of 10
59930,Green circle in a black circle,71107,Question 6 of 10,/-1(*)/06(*)/08(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 6 of 10
59930,Red circle in a yellow circle,71107,Question 6 of 10,/-1(*)/06(*)/08(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 6 of 10
59930,CORRECT,71107,Question 6 of 10,/-1(*)/06(*)/08(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 6 of 10
59930,The default look of a point is a black circle within a yellow circle.,71107,Question 6 of 10,/-1(*)/06(*)/08(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 6 of 10
59930,INCORRECT,71107,Question 6 of 10,/-1(*)/06(*)/08(*)/05(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 6 of 10
59931,FALSE,71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59931,TRUE,71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59931,Question: 7 of 10,71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59931,CORRECT,71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59931,"If a boat is veers off course and does not need to return to the original course, it can be navigated back to the point from its current position.",71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59931,INCORRECT,71108,Question 7 of 10,/-1(*)/06(*)/08(*)/06(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 7 of 10
59932,Question: 8 of 10,71109,Question 8 of 10,/-1(*)/06(*)/08(*)/07(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 8 of 10
59932,CORRECT,71109,Question 8 of 10,/-1(*)/06(*)/08(*)/07(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 8 of 10
59932,The TX icon should be highlighted in yellow if not in stand-by.,71109,Question 8 of 10,/-1(*)/06(*)/08(*)/07(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 8 of 10
59932,INCORRECT,71109,Question 8 of 10,/-1(*)/06(*)/08(*)/07(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 8 of 10
59933,Reduces radar exposure in the RIB,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,Preserves the life of the house batteries,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,Preserves the life of the radar,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,Question: 9 of 10,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,Preserves the life of the multi-function display,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,CORRECT,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,"If the radar is not required, switch the TX icon to stand-by mode to preserve the life of the radar.",71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59933,INCORRECT,71110,Question 9 of 10,/-1(*)/06(*)/08(*)/08(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 9 of 10
59934,Assists in separating objects near the sea bottom from the sea bottom itself,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,Expands the sea bottom and any object near the bottom,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,Assists in identifying the composition of the sea bottom,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,Question: 10 of 10,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,Expands the zoom function to help identify a hard or soft sea bottom,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,CORRECT,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,The bottom lock function can help with separating objects near the sea bottom from the sea bottom itself.,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
59934,INCORRECT,71111,Question 10 of 10,/-1(*)/06(*)/08(*)/09(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Multi-Function Display | Checks On Learning | Question 10 of 10
52583,Introduction,60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,Keep in Mind,60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52565,1-2 minutes,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52548,"Pre-Start Procedures The following steps will instruct you on how to execute Pre-Start Procedures for the RIB: WARNING: To avoid falling from the sides, rear, or top of the boat, always maintain three points of contact ? such as both feet and one hand ? when climbing in, out, and on the boat. Failure to comply may result in injury. Secure and stow all equipment.Remove the retaining strap (Item 1) and raise the dive mast (Item 2) to a vertical position.Rotate the lock lever (Item 3) to approximately 90? and lock the mast (Item 2) into position.Rotate the lock lever (Item 1) to approximately 90? and unlock the antenna (Item 2).Raise the antenna (Item 2) to a vertical position.Rotate the lock lever (Item 1) to approximately 90? and lock the antenna (Item 2) into position.Remove the radome canvas cover.Raise the radome mast into an upright position and replace the radome canvas cover.Engage the two turnbuckle fasteners and secure the radome mast.Verify that the port and starboard engine throttle levers are in the NEUTRAL position.Turn port, starboard, and house battery switches to Position 1.Verify that the house, 24 hour power, port engine, and starboard engine alternator breakers are in the UN-TRIPPED position. NOTE: The breaker is in the UN-TRIPPED position when the yellow RESET arm is in line with the breaker housing. If the yellow RESET arm is at a 30? angle from the breaker housing and the word ?RESET? is visible, the breaker is in the TRIPPED position.    13. Ensure that all control switches are in the ON position. WARNING: Vapor from fuel is heavier than air and will flow to the lowest part of the boat. Ventilate bilges for at least five minutes prior to starting engines. Failure to comply may result in damage to equipment, injury, or death.    14. Turn the fuel tank vent blower switch (Figure 6, Item 1) to the ON position.   15. Turn the navigation lights switch to the RUNNING position.   16. Set the command microphone to the pre-determined channel (WP 0019).   17. Using the Multi-Function Display, plot the mission?s points and routes (WP 0016).   18. Ensure the port and starboard scupper drains are in the downward position.   19. Verify the starboard compartment fuel valves and aft compartment fuel valves are in OPEN the position. NOTE: Fuel valves are in the OPEN position when the valves are parallel with the fuel lines.    20. Turn the ignition key to the ON position (Item 1).",60059,Pre-Start Procedures,/-1(*)/08(*)/02(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Pre-Start Procedures | Pre-Start Procedures
52583,Corrosion Prevention and Care (CPC),60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,PMCS Intervals,60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,"Introduction To ensure that the RIB is ready for operation at all times, it must be inspected on a regular basis to find and correct problems before they result in damage, failure, or injury to personnel.  The PMCS table (WP 0054) contains systematic instructions that describe how to care for, inspect, and service the RIB to keep it in good condition and to prevent breakdowns.  It is your responsibility to adhere to all cautions, warnings, and notes within the PMCS procedures.",60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,"Keep in Mind Keep it clean: Dirt, grease, oil, and debris only get in the way and may cover up a serious problem. Always clean as you work. Bolts, nuts, and screws: Check for loose, missing, bent, or broken fasteners. Also, look for chipped paint, bare metal, or rust around bolt heads. Welds: Look for loose or chipped paint, rust, or gaps where parts are welded together.",60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,"Corrosion Prevention and Care (CPC) Corrosion Prevention and Control (CPC) is a measure taken to ensure the boat and its parts are protected from deterioration.  Corrosion damage in metals can be seen, depending on the metal, as tarnishing, pitting, fogging, surface residue, and/or cracking. Plastics, composites, and rubbers can also degrade, caused by exposure to heat or light, and will appear as cracking, softening, swelling, and/or breaking to CPC",60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52583,"PMCS Intervals To easily remember how frequently PMCS should be performed, use the acronym ?BDAMA?. BDAMA stands for: BEFORE:        Once before operationDURING:       Once during operationAFTER:           Once after operationMONTHLY:   Once every monthANNUAL:      Once every 12 months",60060,Preventative Maintenance Checks and Services (PMCS) ,/-1(*)/08(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Preventative Maintenance Checks and Services (PMCS)  | Preventative Maintenance Checks and Services (PMCS) 
52587,WARNING Fluid spills may be slippery and cause falls. Refer to local procedures and plans for preventing and responding to fluid spills or leaks. Immediately clean up any spilled fluid.Fluid spills may be slippery and cause falls. Refer to local procedures and plans for preventing and responding to fluid spills or leaks. Immediately clean up any spilled fluid.,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,"Class I Seepage of fluid (as indicated by wetness or discoloration) not great enough to form drops. When operating with Class I leaks, continue to check fluid levels as required in the PMCS.",60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,"Class II A Class II Leaks involves leakage of fluid great enough to form drops, but not enough to cause drops to drip from the item being inspected. When operating with Class II leaks, continue to check fluid levels as required in the PMCS.",60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,Class III Leakage of fluid great enough to form drops that fall from item being inspected. Immediately report all Class III leaks to your Supervisor.,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,Warning,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,Class I,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,Class II,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52587,Class III,60061,Fluid Leaks,/-1(*)/08(*)/04(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Fluid Leaks | Fluid Leaks
52550,One,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,Two,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,Three,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,Question: 1 of 2,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,Four,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,CORRECT,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,"For safety, always use three points of contact - such as both feet and one hand - when climbing in, on, or out of the RIB.",60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52550,INCORRECT,60062,Question 1 of 2,/-1(*)/08(*)/05(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 1 of 2
52549,A/B/D/M/A,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,B/D/A/M/A,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,B/A/D/M/A,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,Question: 2 of 2,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,B/M/A/D/A,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,CORRECT,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,"To easily remember how frequently PMCS should be performed, use the acronym ?BDAMA?: BEFORE:  Once before operationDURING: Once during operationAFTER:  Once after operationMONTHLY:  Once every monthANNUAL:  Once every 12 months",60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52549,INCORRECT,60063,Question 2 of 2,/-1(*)/08(*)/05(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Pre-Start Procedures and PMCS | Checks On Learning | Question 2 of 2
52565,2-3 minutes,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52565,Question: 2 of 6,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52565,3-4 minutes,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
52555,"Start Procedures The following steps will instruct you on how to execute Start Procedures for the RIB: Attach the emergency stop safety lanyard to the boat operator.Push the port engine start button to start the engine.Have an assistant observe the cooling water flow from the engine water pump indicator. If no water is observed, shut down the engines and refer to troubleshooting.Observe the engine monitor for any fault codes.Push the starboard engine start button and repeat steps 3 and 4.If engines fail to start after three or more attempts, refer to troubleshooting.Allow engines to idle in NEUTRAL for one to two minutes.Alert the crew and, using the throttle lever, place the port engine in FORWARD idle, REVERSE idle, and then back to NEUTRAL, ensuring that the engine engages and the indicator lights illuminate. Repeat this process for the starboard engine.Alert the crew and get the boat underway.",60069,Start Procedures,/-1(*)/09(*)/03(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Start Procedures | Start Procedures
52558,"A pop-up and audible warning will remain in effect until acknowledged by the operator by touching the pop-up area. As long as the fault is active, the pop-up may be re-initiated by touching the right-hand side of the ?Outboard Status Indicator? area of the ?Status Bar?. System faults are generated by the outboard engines and throttle levers. When an active or current fault is broadcast on the network by the throttle levers or outboard engine, the display will: Take no action unless the display is in ?Diagnostic? or ?System mode?. In those instances, the faults will be displayed.Indicate an existing warning by highlighting an ?Outboard Status Indicator? on the status bar (Item 1).Initiate a pop-up with the appropriate information displayed. The pop-up color will be yellow. In addition, the appropriate Outboard Status Indicator in the Status Bar will be highlighted; orInitiate a pop-up with the appropriate information displayed. In addition, the Audible Alarm Drive Output will be set to sound an audible user alert. The pop-up color will be red. In addition, the appropriate outboard status indicator in the status bar will be highlighted.",60072,System Faults,/-1(*)/09(*)/06(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | System Faults | System Faults
52657,Introduction,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,Warnings 1,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,Warnings 2,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,Warnings 3,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,Caution,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,If Winterizing In Water,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,If Winterizing Out of Water,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"Introduction The winterization mode is used to prepare the engines for long term storage. During winterization, extra oil is used to coat the internal engine components. The winterization procedure can also be used to prime the oiling system.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"WARNING Ensure engine is operated in well ventilated area. DO NOT idle engine without proper ventilation.BE ALERT for exhaust poisoning symptoms. They are: Headache, Dizziness, Sleepiness, Loss of muscular control.If you see another person with exhaust poisoning symptoms:Remove person from area.Expose to fresh air.Keep person warm.DO NOT permit physical exercise.Administer Cardiopulmonary Resuscitation (CPR) if necessary.Notify a medic.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"WARNING Ensure that all personnel operating the outboard engine, as well as those within the surrounding area, wear appropriate PPE. Failure to comply may result in injury.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"WARNING Do not service any part of the propeller while the outboard engine is running. Always shift the outboard engine to the NEUTRAL position, and turn the key switch to the OFF position.Ensure the outboard engine and prop area are clear of people and objects before starting or operating the outboard engine. Blades can be sharp and the propeller can continue to turn even after the outboard engine is OFF.Failure to follow these warnings may result in injury or death.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"CAUTION Engines must be trimmed to the vertical, or ?Down?, position to flush the engine. Make sure the cooling system is drained completely before tilting the engine out of the vertical position. Failure to comply may result in damage to equipment.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,If Winterizing In Water Place the throttle levers in the NEUTRAL positionEnsure that the water intake screens are completely submerged.,60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52657,"If Winterizing Out of Water Place a suitable drain pan below the gear case during winterization and throughout the duration of storage to avoid potential oil spills.Place the throttle levers in the NEUTRAL position.Trim engines to the vertical, or ?Down?, position on level ground; andThread a garden hose into the flushing port, place a suitable drain pan under the propeller, and turn the water on.",60074,Winterizing Preparation,/-1(*)/09(*)/08(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Winterizing Engines | Winterizing Preparation
52564,CORRECT,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,"Before starting the engine, be sure to attach the emergency lanyard to the boat operator to prevent a run away boat incident.",60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52564,INCORRECT,60079,Question 1 of 6,/-1(*)/09(*)/14(*)/00(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 1 of 6
52565,Less than 1 minute,60080,Question 2 of 6,/-1(*)/09(*)/14(*)/01(*),Phase 2: RIGID INFLATABLE BOAT (RIB) | Starting and Shutting Down | Checks On Learning | Question 2 of 6
